state_i,state_j,max_similarity,mean_similarity,squire_diff,squire_mean,partisan_align,both_unified_dem,both_unified_rep,same_policy_dir,both_protective,both_restrictive,pac_jaccard,contiguous,bill_count_product,gov_i,gov_j,lean_i,lean_j
Alabama,Arizona,0.08571691619663506,0.07498504274127638,0.0,0.169,0,0,0,1,0,1,0.3333333333333333,0,2,Unified Republican,Divided,restrictive,restrictive
Alabama,Arkansas,0.0566674226818972,0.03149951533154923,0.07100000000000001,0.1335,1,0,1,1,0,1,0.0,0,12,Unified Republican,Unified Republican,restrictive,restrictive
Alabama,California,0.12243350674713907,0.0487152805340284,0.563,0.4505,0,0,0,0,0,0,0.3333333333333333,0,17,Unified Republican,Unified Democratic,restrictive,protective
Alabama,Colorado,0.08741840538498963,0.0460179216538385,0.08099999999999999,0.20950000000000002,0,0,0,0,0,0,0.3333333333333333,0,4,Unified Republican,Unified Democratic,restrictive,protective
Alabama,Connecticut,0.07033655513000238,0.07033655513000238,0.0,0.169,0,0,0,0,0,0,0.3333333333333333,0,1,Unified Republican,Unified Democratic,restrictive,protective
Alabama,Delaware,0.0353441597134274,0.03325105437683624,0.016000000000000014,0.161,0,0,0,0,0,0,0.0,0,2,Unified Republican,Unified Democratic,restrictive,protective
Alabama,Florida,0.10145765909299495,0.10145765909299495,0.059,0.1985,1,0,1,1,0,1,0.3333333333333333,1,1,Unified Republican,Unified Republican,restrictive,restrictive
Alabama,Hawaii,0.06484021973270622,0.034692162366961855,0.143,0.2405,0,0,0,0,0,0,0.0,0,4,Unified Republican,Unified Democratic,restrictive,protective
Alabama,Idaho,0.08789587574955532,0.05226084248695215,0.07800000000000001,0.13,1,0,1,0,0,0,0.0,0,4,Unified Republican,Unified Republican,restrictive,mixed
Alabama,Illinois,0.06831972088559625,0.05737667334352629,0.18399999999999997,0.261,0,0,0,0,0,0,0.3333333333333333,0,5,Unified Republican,Unified Democratic,restrictive,protective
Alabama,Indiana,0.01577126458205458,0.01577126458205458,0.013999999999999985,0.176,1,0,1,0,0,0,0.3333333333333333,0,1,Unified Republican,Unified Republican,restrictive,protective
Alabama,Iowa,0.015435391510140546,0.015435391510140546,0.0020000000000000018,0.168,1,0,1,1,0,1,0.3333333333333333,0,1,Unified Republican,Unified Republican,restrictive,restrictive
Alabama,Kansas,0.17999075057495495,0.05453649510011404,0.027000000000000024,0.1555,0,0,0,1,0,1,0.3333333333333333,0,9,Unified Republican,Divided,restrictive,restrictive
Alabama,Kentucky,0.06249145605569714,0.0413012914374627,0.0,0.169,0,0,0,1,0,1,0.3333333333333333,0,2,Unified Republican,Divided,restrictive,restrictive
Alabama,Louisiana,0.07437054894632433,0.04193990513640274,0.0,0.169,0,0,0,1,0,1,0.0,0,3,Unified Republican,Divided,restrictive,restrictive
Alabama,Maine,0.06662416755198626,0.028513516561673145,0.036000000000000004,0.15100000000000002,0,0,0,0,0,0,0.0,0,7,Unified Republican,Unified Democratic,restrictive,protective
Alabama,Maryland,0.0725477252573185,0.04275659777424494,0.11499999999999996,0.22649999999999998,0,0,0,0,0,0,0.3333333333333333,0,4,Unified Republican,Unified Democratic,restrictive,protective
Alabama,Michigan,0.09721118584311478,0.0321623626211427,0.488,0.41300000000000003,0,0,0,0,0,0,0.3333333333333333,0,16,Unified Republican,Unified Democratic,restrictive,protective
Alabama,Minnesota,0.0970394691844816,0.055809956938067576,0.0,0.169,0,0,0,0,0,0,0.3333333333333333,0,2,Unified Republican,Unified Democratic,restrictive,protective
Alabama,Mississippi,0.09111390307136046,0.06141541442772478,0.06600000000000002,0.136,1,0,1,1,0,1,1.0,1,6,Unified Republican,Unified Republican,restrictive,restrictive
Alabama,Missouri,0.09423373358362416,0.06896070589348909,0.025999999999999884,0.18199999999999994,1,0,1,1,0,1,0.5,0,6,Unified Republican,Unified Republican,restrictive,restrictive
Alabama,Montana,0.056408128341108796,0.03412539017122546,0.08700000000000001,0.1255,1,0,1,1,0,1,0.0,0,10,Unified Republican,Unified Republican,restrictive,restrictive
Alabama,Nebraska,0.051521207552857405,0.05040961219584192,0.008000000000000007,0.165,1,0,1,1,0,1,0.3333333333333333,0,2,Unified Republican,Unified Republican,restrictive,restrictive
Alabama,Nevada,0.06419031895877757,0.04271862331583407,0.064,0.201,0,0,0,0,0,0,0.3333333333333333,0,3,Unified Republican,Unified Democratic,restrictive,protective
Alabama,New Jersey,0.08736403651590494,0.0736029556072046,0.156,0.247,0,0,0,0,0,0,0.3333333333333333,0,3,Unified Republican,Unified Democratic,restrictive,protective
Alabama,New Mexico,0.07001310827463932,0.06297472360960689,0.0,0.169,0,0,0,0,0,0,0.3333333333333333,0,2,Unified Republican,Unified Democratic,restrictive,protective
Alabama,New York,0.05663138998023365,0.03127082943073175,0.491,0.41450000000000004,0,0,0,0,0,0,0.3333333333333333,0,7,Unified Republican,Unified Democratic,restrictive,protective
Alabama,North Carolina,0.08469793256043096,0.07994926719701799,0.0119999999999999,0.17499999999999996,0,0,0,1,0,1,0.3333333333333333,0,3,Unified Republican,Divided,restrictive,restrictive
Alabama,North Dakota,0.04558351783280278,0.03202744371114671,0.084,0.127,1,0,1,1,0,1,1.0,0,4,Unified Republican,Unified Republican,restrictive,restrictive
Alabama,Ohio,0.06841494243610201,0.04014610148385909,0.12199999999999997,0.22999999999999998,1,0,1,1,0,1,0.3333333333333333,0,2,Unified Republican,Unified Republican,restrictive,restrictive
Alabama,Oklahoma,0.05977920954319719,0.05977920954319719,0.0,0.169,1,0,1,1,0,1,1.0,0,1,Unified Republican,Unified Republican,restrictive,restrictive
Alabama,Oregon,0.07634609686373309,0.07634609686373309,0.056999999999999995,0.1975,0,0,0,0,0,0,0.0,0,1,Unified Republican,Unified Democratic,restrictive,protective
Alabama,Pennsylvania,0.05513336901784569,0.05513336901784569,0.0,0.169,0,0,0,1,0,1,0.3333333333333333,0,1,Unified Republican,Divided,restrictive,restrictive
Alabama,Rhode Island,0.05097534907074882,0.05097534907074882,0.03799999999999998,0.188,0,0,0,0,0,0,0.0,0,1,Unified Republican,Unified Democratic,restrictive,protective
Alabama,South Carolina,0.03559957051261721,0.02763091277695521,0.035,0.15150000000000002,1,0,1,0,0,0,0.0,0,2,Unified Republican,Unified Republican,restrictive,mixed
Alabama,South Dakota,0.019354106710732268,0.019354106710732268,0.09600000000000002,0.121,1,0,1,0,0,0,0.0,0,1,Unified Republican,Unified Republican,restrictive,mixed
Alabama,Tennessee,0.026034217852315633,0.020071240841607742,0.017000000000000015,0.1605,1,0,1,1,0,1,1.0,1,4,Unified Republican,Unified Republican,restrictive,restrictive
Alabama,Texas,0.04799781053497117,0.030446003544396142,0.028000000000000025,0.155,1,0,1,1,0,1,0.3333333333333333,0,7,Unified Republican,Unified Republican,restrictive,restrictive
Alabama,Utah,0.3719564255384313,0.09149777756107073,0.01100000000000001,0.1635,1,0,1,1,0,1,1.0,0,7,Unified Republican,Unified Republican,restrictive,restrictive
Alabama,Vermont,0.05947673722044728,0.05947673722044728,0.07200000000000001,0.133,0,0,0,0,0,0,0.0,0,1,Unified Republican,Divided,restrictive,protective
Alabama,Virginia,0.08880930486857297,0.056918840666464826,0.034999999999999976,0.1865,0,0,0,1,0,1,0.25,0,4,Unified Republican,Divided,restrictive,restrictive
Alabama,Washington,0.07626766471827724,0.045659304896378726,0.086,0.21200000000000002,0,0,0,0,0,0,0.3333333333333333,0,5,Unified Republican,Unified Democratic,restrictive,protective
Alabama,West Virginia,0.046276852772938575,0.037879723344408596,0.06100000000000001,0.1385,1,0,1,1,0,1,0.0,0,4,Unified Republican,Unified Republican,restrictive,restrictive
Alabama,Wisconsin,0.04984780230598992,0.04984780230598992,0.0,0.169,0,0,0,1,0,1,0.3333333333333333,0,1,Unified Republican,Divided,restrictive,restrictive
Alabama,Wyoming,0.05281664505003212,0.043651850532657306,0.09800000000000002,0.12,1,0,1,1,0,1,1.0,0,2,Unified Republican,Unified Republican,restrictive,restrictive
Arizona,Arkansas,0.1506031090146935,0.07701140962940713,0.07100000000000001,0.1335,0,0,0,1,0,1,0.0,0,24,Divided,Unified Republican,restrictive,restrictive
Arizona,California,0.2537948970834307,0.08094517582526568,0.563,0.4505,0,0,0,0,0,0,1.0,1,34,Divided,Unified Democratic,restrictive,protective
Arizona,Colorado,0.10816909310146304,0.07285226036263569,0.08099999999999999,0.20950000000000002,0,0,0,0,0,0,1.0,1,8,Divided,Unified Democratic,restrictive,protective
Arizona,Connecticut,0.16033448155160296,0.1210002680498452,0.0,0.169,0,0,0,0,0,0,1.0,0,2,Divided,Unified Democratic,restrictive,protective
Arizona,Delaware,0.08271159387156242,0.07038877207213719,0.016000000000000014,0.161,0,0,0,0,0,0,0.0,0,4,Divided,Unified Democratic,restrictive,protective
Arizona,Florida,0.10602439484305783,0.09225227259502622,0.059,0.1985,0,0,0,1,0,1,1.0,0,2,Divided,Unified Republican,restrictive,restrictive
Arizona,Hawaii,0.18467903580707282,0.08687364701723492,0.143,0.2405,0,0,0,0,0,0,0.6666666666666666,0,8,Divided,Unified Democratic,restrictive,protective
Arizona,Idaho,0.24262855066481825,0.12302812493604492,0.07800000000000001,0.13,0,0,0,0,0,0,0.3333333333333333,0,8,Divided,Unified Republican,restrictive,mixed
Arizona,Illinois,0.18396685213823274,0.12153135686873413,0.18399999999999997,0.261,0,0,0,0,0,0,1.0,0,10,Divided,Unified Democratic,restrictive,protective
Arizona,Indiana,0.06917730444701728,0.04817016998667428,0.013999999999999985,0.176,0,0,0,0,0,0,0.5,0,2,Divided,Unified Republican,restrictive,protective
Arizona,Iowa,0.08097618649472317,0.054181072686931425,0.0020000000000000018,0.168,0,0,0,1,0,1,1.0,0,2,Divided,Unified Republican,restrictive,restrictive
Arizona,Kansas,0.24693148555518077,0.08824917823482391,0.027000000000000024,0.1555,1,0,0,1,0,1,1.0,0,18,Divided,Divided,restrictive,restrictive
Arizona,Kentucky,0.09511789644402328,0.06797785969252465,0.0,0.169,1,0,0,1,0,1,1.0,0,4,Divided,Divided,restrictive,restrictive
Arizona,Louisiana,0.16930531080039543,0.09315269436029089,0.0,0.169,1,0,0,1,0,1,0.0,0,6,Divided,Divided,restrictive,restrictive
Arizona,Maine,0.13699327478220327,0.05182275241718692,0.036000000000000004,0.15100000000000002,0,0,0,0,0,0,0.6666666666666666,0,14,Divided,Unified Democratic,restrictive,protective
Arizona,Maryland,0.14354527345053197,0.06839442905926342,0.11499999999999996,0.22649999999999998,0,0,0,0,0,0,0.5,0,8,Divided,Unified Democratic,restrictive,protective
Arizona,Michigan,0.24414426486699722,0.04782008451338336,0.488,0.41300000000000003,0,0,0,0,0,0,1.0,0,32,Divided,Unified Democratic,restrictive,protective
Arizona,Minnesota,0.22293658973688898,0.1210165489645635,0.0,0.169,0,0,0,0,0,0,1.0,0,4,Divided,Unified Democratic,restrictive,protective
Arizona,Mississippi,0.3912638186370547,0.10917901087120942,0.06600000000000002,0.136,0,0,0,1,0,1,0.3333333333333333,0,12,Divided,Unified Republican,restrictive,restrictive
Arizona,Missouri,0.3289289503682658,0.16888122116964255,0.025999999999999884,0.18199999999999994,0,0,0,1,0,1,0.6666666666666666,0,12,Divided,Unified Republican,restrictive,restrictive
Arizona,Montana,0.24238473607308164,0.07239277856961579,0.08700000000000001,0.1255,0,0,0,1,0,1,0.3333333333333333,0,20,Divided,Unified Republican,restrictive,restrictive
Arizona,Nebraska,0.17072202318280033,0.102089093770199,0.008000000000000007,0.165,0,0,0,1,0,1,1.0,0,4,Divided,Unified Republican,restrictive,restrictive
Arizona,Nevada,0.25671890555122345,0.08464729021655266,0.064,0.201,0,0,0,0,0,0,1.0,1,6,Divided,Unified Democratic,restrictive,protective
Arizona,New Jersey,0.25276453616651495,0.17289251164858546,0.156,0.247,0,0,0,0,0,0,1.0,0,6,Divided,Unified Democratic,restrictive,protective
Arizona,New Mexico,0.09139230207854225,0.07311122548690134,0.0,0.169,0,0,0,0,0,0,1.0,1,4,Divided,Unified Democratic,restrictive,protective
Arizona,New York,0.10606624062140588,0.0520517266884536,0.491,0.41450000000000004,0,0,0,0,0,0,1.0,0,14,Divided,Unified Democratic,restrictive,protective
Arizona,North Carolina,0.18635255158643405,0.1402877821189932,0.0119999999999999,0.17499999999999996,1,0,0,1,0,1,1.0,0,6,Divided,Divided,restrictive,restrictive
Arizona,North Dakota,0.17775339463422687,0.06570239836870084,0.084,0.127,0,0,0,1,0,1,0.3333333333333333,0,8,Divided,Unified Republican,restrictive,restrictive
Arizona,Ohio,0.10037797364522372,0.05944408159759735,0.12199999999999997,0.22999999999999998,0,0,0,1,0,1,1.0,0,4,Divided,Unified Republican,restrictive,restrictive
Arizona,Oklahoma,0.07988486131658888,0.07282172362572299,0.0,0.169,0,0,0,1,0,1,0.3333333333333333,0,2,Divided,Unified Republican,restrictive,restrictive
Arizona,Oregon,0.17432576718380302,0.14848242832558717,0.056999999999999995,0.1975,0,0,0,0,0,0,0.6666666666666666,0,2,Divided,Unified Democratic,restrictive,protective
Arizona,Pennsylvania,0.10678998961284472,0.0974730408717592,0.0,0.169,1,0,0,1,0,1,1.0,0,2,Divided,Divided,restrictive,restrictive
Arizona,Rhode Island,0.11012891406838697,0.09808475041638053,0.03799999999999998,0.188,0,0,0,0,0,0,0.6666666666666666,0,2,Divided,Unified Democratic,restrictive,protective
Arizona,South Carolina,0.13026830613639245,0.05483096565659315,0.035,0.15150000000000002,0,0,0,0,0,0,0.3333333333333333,0,4,Divided,Unified Republican,restrictive,mixed
Arizona,South Dakota,0.018526586498988695,0.01818005475105459,0.09600000000000002,0.121,0,0,0,0,0,0,0.0,0,2,Divided,Unified Republican,restrictive,mixed
Arizona,Tennessee,0.059431689661196774,0.03610032238777133,0.017000000000000015,0.1605,0,0,0,1,0,1,0.3333333333333333,0,8,Divided,Unified Republican,restrictive,restrictive
Arizona,Texas,0.0886273553469968,0.0547466917413006,0.028000000000000025,0.155,0,0,0,1,0,1,1.0,0,14,Divided,Unified Republican,restrictive,restrictive
Arizona,Utah,0.22653231940828494,0.09793057235725011,0.01100000000000001,0.1635,0,0,0,1,0,1,0.3333333333333333,1,14,Divided,Unified Republican,restrictive,restrictive
Arizona,Vermont,0.12504480544042107,0.09963778643618748,0.07200000000000001,0.133,1,0,0,0,0,0,0.6666666666666666,0,2,Divided,Divided,restrictive,protective
Arizona,Virginia,0.33821296069998796,0.14153312235117094,0.034999999999999976,0.1865,1,0,0,1,0,1,0.75,0,8,Divided,Divided,restrictive,restrictive
Arizona,Washington,0.11164994694171401,0.0780244224963251,0.086,0.21200000000000002,0,0,0,0,0,0,1.0,0,10,Divided,Unified Democratic,restrictive,protective
Arizona,West Virginia,0.14364515837852113,0.08437175378270355,0.06100000000000001,0.1385,0,0,0,1,0,1,0.0,0,8,Divided,Unified Republican,restrictive,restrictive
Arizona,Wisconsin,0.1706903117346956,0.13364076133034752,0.0,0.169,1,0,0,1,0,1,1.0,0,2,Divided,Divided,restrictive,restrictive
Arizona,Wyoming,0.09172514476465958,0.06006239353134148,0.09800000000000002,0.12,0,0,0,1,0,1,0.3333333333333333,0,4,Divided,Unified Republican,restrictive,restrictive
Arkansas,California,0.17563282309336933,0.034661933867743536,0.634,0.415,0,0,0,0,0,0,0.0,0,204,Unified Republican,Unified Democratic,restrictive,protective
Arkansas,Colorado,0.09801647972919035,0.033096574377215464,0.152,0.174,0,0,0,0,0,0,0.0,0,48,Unified Republican,Unified Democratic,restrictive,protective
Arkansas,Connecticut,0.062124021570107386,0.031958514393570885,0.07100000000000001,0.1335,0,0,0,0,0,0,0.0,0,12,Unified Republican,Unified Democratic,restrictive,protective
Arkansas,Delaware,0.1389802049956275,0.037741219202110016,0.05499999999999999,0.1255,0,0,0,0,0,0,0,0,24,Unified Republican,Unified Democratic,restrictive,protective
Arkansas,Florida,0.12661501840645414,0.06321909832175965,0.13,0.163,1,0,1,1,0,1,0.0,0,12,Unified Republican,Unified Republican,restrictive,restrictive
Arkansas,Hawaii,0.08621281708699334,0.04356632952974082,0.214,0.20500000000000002,0,0,0,0,0,0,0.0,0,48,Unified Republican,Unified Democratic,restrictive,protective
Arkansas,Idaho,0.17475259991161915,0.07074666184645105,0.007000000000000006,0.0945,1,0,1,0,0,0,0.0,0,48,Unified Republican,Unified Republican,restrictive,mixed
Arkansas,Illinois,0.29551733853667944,0.06725708658747813,0.255,0.22549999999999998,0,0,0,0,0,0,0.0,0,60,Unified Republican,Unified Democratic,restrictive,protective
Arkansas,Indiana,0.0400731294929088,0.026193514444819373,0.08499999999999999,0.1405,1,0,1,0,0,0,0.0,0,12,Unified Republican,Unified Republican,restrictive,protective
Arkansas,Iowa,0.11171757759413226,0.040601510778166525,0.069,0.1325,1,0,1,1,0,1,0.0,0,12,Unified Republican,Unified Republican,restrictive,restrictive
Arkansas,Kansas,0.20544204531670193,0.037203790815254524,0.043999999999999984,0.12,0,0,0,1,0,1,0.0,0,108,Unified Republican,Divided,restrictive,restrictive
Arkansas,Kentucky,0.10807985511674612,0.04782384187941046,0.07100000000000001,0.1335,0,0,0,1,0,1,0.0,0,24,Unified Republican,Divided,restrictive,restrictive
Arkansas,Louisiana,0.20874273161224197,0.055666927061208266,0.07100000000000001,0.1335,0,0,0,1,0,1,0,1,36,Unified Republican,Divided,restrictive,restrictive
Arkansas,Maine,0.11389593432672628,0.02218453891454676,0.035,0.1155,0,0,0,0,0,0,0.0,0,84,Unified Republican,Unified Democratic,restrictive,protective
Arkansas,Maryland,0.11329937468816674,0.02484662873076013,0.18599999999999997,0.191,0,0,0,0,0,0,0.0,0,48,Unified Republican,Unified Democratic,restrictive,protective
Arkansas,Michigan,0.12028683172511982,0.022758845242196204,0.559,0.3775,0,0,0,0,0,0,0.0,0,192,Unified Republican,Unified Democratic,restrictive,protective
Arkansas,Minnesota,0.21388048625200068,0.06586706659004563,0.07100000000000001,0.1335,0,0,0,0,0,0,0.0,0,24,Unified Republican,Unified Democratic,restrictive,protective
Arkansas,Mississippi,0.12857685811628924,0.03930158718280783,0.0049999999999999906,0.1005,1,0,1,1,0,1,0.0,1,72,Unified Republican,Unified Republican,restrictive,restrictive
Arkansas,Missouri,0.15431523272592737,0.05413953602594987,0.09699999999999989,0.14649999999999996,1,0,1,1,0,1,0.0,1,72,Unified Republican,Unified Republican,restrictive,restrictive
Arkansas,Montana,0.10765199223712463,0.02824865165657397,0.016,0.09,1,0,1,1,0,1,0.0,0,120,Unified Republican,Unified Republican,restrictive,restrictive
Arkansas,Nebraska,0.13558775322624236,0.0479490919772578,0.063,0.1295,1,0,1,1,0,1,0.0,0,24,Unified Republican,Unified Republican,restrictive,restrictive
Arkansas,Nevada,0.07657420331817519,0.02307059337393124,0.135,0.1655,0,0,0,0,0,0,0.0,0,36,Unified Republican,Unified Democratic,restrictive,protective
Arkansas,New Jersey,0.24669731903863948,0.07524104281405292,0.227,0.21150000000000002,0,0,0,0,0,0,0.0,0,36,Unified Republican,Unified Democratic,restrictive,protective
Arkansas,New Mexico,0.07295704609442721,0.03635026096254656,0.07100000000000001,0.1335,0,0,0,0,0,0,0.0,0,24,Unified Republican,Unified Democratic,restrictive,protective
Arkansas,New York,0.10561375334103089,0.03132922650149506,0.562,0.379,0,0,0,0,0,0,0.0,0,84,Unified Republican,Unified Democratic,restrictive,protective
Arkansas,North Carolina,0.1528434797830885,0.06595710109475084,0.08299999999999991,0.13949999999999996,0,0,0,1,0,1,0.0,0,36,Unified Republican,Divided,restrictive,restrictive
Arkansas,North Dakota,0.16390102412695348,0.0400248092172708,0.012999999999999998,0.0915,1,0,1,1,0,1,0.0,0,48,Unified Republican,Unified Republican,restrictive,restrictive
Arkansas,Ohio,0.1154677025633517,0.04555326447557695,0.19299999999999998,0.1945,1,0,1,1,0,1,0.0,0,24,Unified Republican,Unified Republican,restrictive,restrictive
Arkansas,Oklahoma,0.0785329368055674,0.02941155774787842,0.07100000000000001,0.1335,1,0,1,1,0,1,0.0,1,12,Unified Republican,Unified Republican,restrictive,restrictive
Arkansas,Oregon,0.08767808716618085,0.03592269444928096,0.128,0.162,0,0,0,0,0,0,0.0,0,12,Unified Republican,Unified Democratic,restrictive,protective
Arkansas,Pennsylvania,0.17810331734919435,0.0692837558543491,0.07100000000000001,0.1335,0,0,0,1,0,1,0.0,0,12,Unified Republican,Divided,restrictive,restrictive
Arkansas,Rhode Island,0.1521318238269976,0.06126357631234266,0.10899999999999999,0.1525,0,0,0,0,0,0,0.0,0,12,Unified Republican,Unified Democratic,restrictive,protective
Arkansas,South Carolina,0.22883241792897774,0.04387122311687616,0.036000000000000004,0.116,1,0,1,0,0,0,0.0,0,24,Unified Republican,Unified Republican,restrictive,mixed
Arkansas,South Dakota,0.03351436429644252,0.018890349490517145,0.02500000000000001,0.08549999999999999,1,0,1,0,0,0,0,0,12,Unified Republican,Unified Republican,restrictive,mixed
Arkansas,Tennessee,0.13485856428293597,0.02570761566622408,0.05399999999999999,0.125,1,0,1,1,0,1,0.0,1,48,Unified Republican,Unified Republican,restrictive,restrictive
Arkansas,Texas,0.14996411904371632,0.0419148172291733,0.04299999999999998,0.1195,1,0,1,1,0,1,0.0,1,84,Unified Republican,Unified Republican,restrictive,restrictive
Arkansas,Utah,0.14396501532276493,0.03935712947192459,0.06,0.128,1,0,1,1,0,1,0.0,0,84,Unified Republican,Unified Republican,restrictive,restrictive
Arkansas,Vermont,0.11459187800777172,0.0383842664481112,0.0010000000000000009,0.0975,0,0,0,0,0,0,0.0,0,12,Unified Republican,Divided,restrictive,protective
Arkansas,Virginia,0.15343231981209457,0.0494713476163425,0.10599999999999998,0.151,0,0,0,1,0,1,0.0,0,48,Unified Republican,Divided,restrictive,restrictive
Arkansas,Washington,0.13491858042814486,0.040869799767113774,0.157,0.1765,0,0,0,0,0,0,0.0,0,60,Unified Republican,Unified Democratic,restrictive,protective
Arkansas,West Virginia,0.3646372535363402,0.05650088851067415,0.009999999999999995,0.10300000000000001,1,0,1,1,0,1,0,0,48,Unified Republican,Unified Republican,restrictive,restrictive
Arkansas,Wisconsin,0.09665130628718292,0.05168389025598696,0.07100000000000001,0.1335,0,0,0,1,0,1,0.0,0,12,Unified Republican,Divided,restrictive,restrictive
Arkansas,Wyoming,0.10936314610364814,0.045246337237477764,0.02700000000000001,0.08449999999999999,1,0,1,1,0,1,0.0,0,24,Unified Republican,Unified Republican,restrictive,restrictive
California,Colorado,0.35995864270798145,0.06421165940798856,0.482,0.491,1,1,0,1,1,0,1.0,0,68,Unified Democratic,Unified Democratic,protective,protective
California,Connecticut,0.3064805052145886,0.07405404093925731,0.563,0.4505,1,1,0,1,1,0,1.0,0,17,Unified Democratic,Unified Democratic,protective,protective
California,Delaware,0.13171705282391835,0.0526615675688427,0.579,0.4425,1,1,0,1,1,0,0.0,0,34,Unified Democratic,Unified Democratic,protective,protective
California,Florida,0.14910104643293304,0.07719864463139108,0.504,0.48,0,0,0,0,0,0,1.0,0,17,Unified Democratic,Unified Republican,protective,restrictive
California,Hawaii,0.2530160995136213,0.060796012726178746,0.42,0.522,1,1,0,1,1,0,0.6666666666666666,0,68,Unified Democratic,Unified Democratic,protective,protective
California,Idaho,0.26429287074509217,0.06767495619523164,0.641,0.4115,0,0,0,0,0,0,0.3333333333333333,0,68,Unified Democratic,Unified Republican,protective,mixed
California,Illinois,0.24749622756808526,0.07264103277265489,0.379,0.5425,1,1,0,1,1,0,1.0,0,85,Unified Democratic,Unified Democratic,protective,protective
California,Indiana,0.05910441616801687,0.025453192695254895,0.5489999999999999,0.4575,0,0,0,1,1,0,0.5,0,17,Unified Democratic,Unified Republican,protective,protective
California,Iowa,0.06038251235376038,0.02807555129725345,0.565,0.4495,0,0,0,0,0,0,1.0,0,17,Unified Democratic,Unified Republican,protective,restrictive
California,Kansas,0.20876369247329474,0.05381998144555668,0.59,0.437,0,0,0,0,0,0,1.0,0,153,Unified Democratic,Divided,protective,restrictive
California,Kentucky,0.18345947708771104,0.05198290957765676,0.563,0.4505,0,0,0,0,0,0,1.0,0,34,Unified Democratic,Divided,protective,restrictive
California,Louisiana,0.27212339372718186,0.052089877880416045,0.563,0.4505,0,0,0,0,0,0,0.0,0,51,Unified Democratic,Divided,protective,restrictive
California,Maine,0.20376647177221976,0.04024027655959715,0.599,0.4325,1,1,0,1,1,0,0.6666666666666666,0,119,Unified Democratic,Unified Democratic,protective,protective
California,Maryland,0.30393931483386466,0.06913864079210733,0.448,0.508,1,1,0,1,1,0,0.5,0,68,Unified Democratic,Unified Democratic,protective,protective
California,Michigan,0.24082830882520134,0.034526456378379186,0.07499999999999996,0.6945,1,1,0,1,1,0,1.0,0,272,Unified Democratic,Unified Democratic,protective,protective
California,Minnesota,0.24037332376501344,0.07628741685998015,0.563,0.4505,1,1,0,1,1,0,1.0,0,34,Unified Democratic,Unified Democratic,protective,protective
California,Mississippi,0.18276142722863023,0.04955989145155009,0.629,0.4175,0,0,0,0,0,0,0.3333333333333333,0,102,Unified Democratic,Unified Republican,protective,restrictive
California,Missouri,0.3268398246845564,0.08356516865441274,0.5370000000000001,0.4634999999999999,0,0,0,0,0,0,0.6666666666666666,0,102,Unified Democratic,Unified Republican,protective,restrictive
California,Montana,0.18244249559084275,0.04539668459664535,0.65,0.407,0,0,0,0,0,0,0.3333333333333333,0,170,Unified Democratic,Unified Republican,protective,restrictive
California,Nebraska,0.2639056598088987,0.07091657828394243,0.571,0.4465,0,0,0,0,0,0,1.0,0,34,Unified Democratic,Unified Republican,protective,restrictive
California,Nevada,0.2341643775921116,0.053697006314289884,0.499,0.4825,1,1,0,1,1,0,1.0,1,51,Unified Democratic,Unified Democratic,protective,protective
California,New Jersey,0.23847472142049161,0.08862928428828763,0.407,0.5285,1,1,0,1,1,0,1.0,0,51,Unified Democratic,Unified Democratic,protective,protective
California,New Mexico,0.3400541529115913,0.08139000836297558,0.563,0.4505,1,1,0,1,1,0,1.0,0,34,Unified Democratic,Unified Democratic,protective,protective
California,New York,0.41554342077154793,0.045393587252056,0.07199999999999995,0.696,1,1,0,1,1,0,1.0,0,119,Unified Democratic,Unified Democratic,protective,protective
California,North Carolina,0.28491690913812073,0.10273012562963568,0.551,0.45649999999999996,0,0,0,0,0,0,1.0,0,51,Unified Democratic,Divided,protective,restrictive
California,North Dakota,0.13804093600680864,0.042402167708965696,0.647,0.4085,0,0,0,0,0,0,0.3333333333333333,0,68,Unified Democratic,Unified Republican,protective,restrictive
California,Ohio,0.10494347650064179,0.039576749109891944,0.441,0.5115,0,0,0,0,0,0,1.0,0,34,Unified Democratic,Unified Republican,protective,restrictive
California,Oklahoma,0.12403242458561359,0.05484615089033678,0.563,0.4505,0,0,0,0,0,0,0.3333333333333333,0,17,Unified Democratic,Unified Republican,protective,restrictive
California,Oregon,0.20671128973692457,0.09650525693095224,0.506,0.479,1,1,0,1,1,0,0.6666666666666666,1,17,Unified Democratic,Unified Democratic,protective,protective
California,Pennsylvania,0.30655686362690027,0.0682837047401872,0.563,0.4505,0,0,0,0,0,0,1.0,0,17,Unified Democratic,Divided,protective,restrictive
California,Rhode Island,0.1519109297088174,0.06991736275178512,0.525,0.4695,1,1,0,1,1,0,0.6666666666666666,0,17,Unified Democratic,Unified Democratic,protective,protective
California,South Carolina,0.1054229644575696,0.03357612277676201,0.598,0.433,0,0,0,0,0,0,0.3333333333333333,0,34,Unified Democratic,Unified Republican,protective,mixed
California,South Dakota,0.020778772897816582,0.010540911716679816,0.659,0.40249999999999997,0,0,0,0,0,0,0.0,0,17,Unified Democratic,Unified Republican,protective,mixed
California,Tennessee,0.06330803650236254,0.021548345239657176,0.58,0.442,0,0,0,0,0,0,0.3333333333333333,0,68,Unified Democratic,Unified Republican,protective,restrictive
